0 0.847915 0.116628
1 0.713636 0.0955568
2 0.633927 0.0969823
3 0.622509 0.0662453
4 0.733626 0.0769195
5 0.745959 0.0634467
6 0.874121 0.0759982
7 0.712755 0.112712
8 0.739105 0.112523
9 0.705876 0.0847094
10 0.780635 0.115395
11 0.756835 0.0882432
12 0.816532 0.0908179
13 0.64212 0.128433
14 0.74675 0.0852719
15 0.881317 0.0621692
16 0.886751 0.105714
17 0.93333 0.0880027
18 0.778119 0.0822853
19 0.857955 0.0959586
20 0.929072 0.0886901
21 0.781909 0.0865033
22 0.859295 0.0653117
23 0.824881 0.0924006
24 0.827233 0.0960564
25 0.855526 0.0723616
26 0.802631 0.110787
27 0.828148 0.0990814
28 0.883801 0.0913678
29 0.827968 0.0534424
